customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1950-KSVVJ,0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,113.3,4263,0
0123-CRBRT,0,0,1,1,61,1,2,0,2,2,2,2,2,2,2,0,3,88.1,4589,0
6292-TOSSS,1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,0,24.9,363,0
3197-ARFOY,0,1,0,0,19,1,0,1,2,2,0,2,2,2,0,1,3,105.0,1633,0
6323-AYBRX,1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,19.35,196,1
7014-ZZXAW,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.25,1241,0
4385-GZQXV,0,1,0,0,16,1,0,1,0,0,0,2,2,2,0,1,2,94.45,930,1
7633-MVPUY,1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,59.75,2987,0
6366-ZGQGL,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24.8,2044,1
4716-HHKQH,1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,2,107.05,1790,0
5940-AHUHD,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.6,5513,1
6432-TWQLB,1,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,2,85.4,3422,1
4484-GLZOU,0,0,1,0,52,1,2,1,0,2,2,0,2,2,0,1,2,105.05,4658,1
3179-GBRWV,1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,64.95,615,0
8645-KWHJO,1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55.0,5873,0
4130-MZLCC,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,50.55,2089,0
0314-TKOSI,0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,55.15,2803,0
8229-MYEJZ,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.2,4212,0
2080-SRCDE,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.4,2155,0
9577-WJVCQ,0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,54.45,3176,0
9512-UIBFX,1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,95.15,1306,1
6202-DYYFX,0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,76.0,1316,0
3808-HFKDE,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.35,6383,0
5583-SXDAG,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,5501,1
3488-PGMQJ,1,1,0,0,8,1,0,1,0,2,0,0,0,0,0,1,2,74.5,4955,1
3580-REOAC,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,44.85,3698,1
7534-BFESC,1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,76.1,1213,1
3727-OWVYD,1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,61.2,1655,0
2294-SALNE,1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,86.8,1544,0
4847-TAJYI,0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.35,4686,0
1563-IWQEX,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.7,1823,0
8203-XJZRC,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1611,0
6556-DBKZF,0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,76.05,4517,0
6851-WEFYX,1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.8,2977,0
2985-JUUBZ,1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,74.55,2613,0
6390-DSAZX,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,73.6,5668,1
0895-LMRSF,1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,64.9,922,0
8098-LLAZX,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.45,3387,1
8266-VBFQL,1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,90.4,3083,0
8181-YHCMF,0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,60.3,3498,0
2240-HSJQD,1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,81.85,2732,0
1248-DYXUB,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,417,0
0265-EDXBD,1,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,2,74.9,1943,1
4115-BNPJY,1,0,1,1,29,1,0,0,0,0,2,2,2,2,2,0,3,75.55,1683,0
3167-SNQPL,1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,101.15,3220,0
4091-TVOCN,1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3173,0
1098-TDVUQ,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.25,1480,0
7277-OZCGZ,0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,89.05,1460,0
1557-EMYVT,0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,115.05,4134,0
2799-ARNLO,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,2954,0
7563-BIUPC,1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,80.6,3547,1
5027-YOCXN,1,0,1,1,51,1,2,1,2,2,0,2,2,2,1,0,1,110.05,4697,0
3973-SKMLN,1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,19.9,643,0
2321-OMBXY,0,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,1,80.3,2658,1
2840-XANRC,1,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,2,93.15,1867,1
6745-JEFZB,1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,91.5,2813,0
5020-ZSTTY,0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.45,3700,1
9880-TDQAC,0,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,2,60.0,3633,0
8705-WZCYL,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,3748,0
7102-JJVTX,0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,48.6,3600,0
8626-PTQGE,1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.05,3568,0
4983-CLMLV,0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,102.7,4322,0
5701-YVSVF,0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,6284,0
5804-LEPIM,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,708,1
5697-GOMBF,0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,6494,0
2739-CACDQ,0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,869,0
9385-EHGDO,0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,5709,0
9498-FIMXL,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.2,1070,0
2379-GYFLQ,1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,3761,0
0122-OAHPZ,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,4306,1
2868-SNELZ,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.6,988,1
4322-RCYMT,1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,4426,1
6680-NENYN,0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,104.6,4031,1
2088-IEBAU,0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.15,5017,0
7982-VCELR,0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,3087,0
1343-EHPYB,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.4,5270,1
6035-BXTTY,0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1384,0
6885-PKOAM,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,5054,0
7520-HQWJU,0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.45,3834,0
9639-BUJXT,1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,596,0
5924-SNGKP,0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,6250,0
0021-IKXGC,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,5622,0
2034-GDRCN,0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,90.4,1169,1
8966-SNIZF,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.45,558,0
6243-OZGFH,0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,6523,0
4654-DLAMQ,0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97.0,5175,0
0513-RBGPE,1,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,1,62.8,1916,0
5160-UXJED,1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,5385,0
4115-NZRKS,0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,4739,0
0219-YTZUE,1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,84.8,3201,1
0623-IIHUG,0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,41.9,6180,1
4572-DVCGN,0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,80.25,6194,1
3351-NGXYI,0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,6293,0
8984-EYLLL,1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,5392,0
9057-MSWCO,1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,1,30.75,6040,1
9833-TGFHX,1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,3433,0
9294-TDIPC,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.2,6133,0
5229-DTFYB,0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3385,0
0104-PPXDV,1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2484,0
5176-LMJXE,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,6432,0
3583-KRKMD,1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,673,0
1010-DIAUQ,1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,4173,1
9069-LGEUL,1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95,742,0
7302-ZHMHP,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,1478,0
9571-EDEBV,1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,5482,0
3520-FJGCV,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,6074,0
6563-VRERX,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,5456,0
0259-GBZSH,1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.65,1358,1
6122-EFVKN,1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,6136,0
2805-EDJPQ,0,0,1,1,56,1,2,1,0,2,2,2,0,2,1,1,1,99.75,4643,0
6862-CQUMB,1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.1,3150,0
7156-MXBJE,0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,85.1,3162,0
6158-HDPXZ,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.35,2154,0
9601-BRXPO,0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,2222,1
2863-IMQDR,0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,89.65,4438,0
5686-CMAWK,1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,86.75,751,0
5651-CRHKQ,0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,86.2,2895,0
6905-NIQIN,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,50.65,4232,1
8204-YJCLA,1,1,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,64.8,4002,0
5167-ZFFMM,1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,90.85,6327,1
6583-SZVGP,1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,108.1,4285,0
4895-TMWIR,1,1,1,0,11,1,0,2,1,1,1,1,1,1,0,0,3,19.95,1761,1
0533-BNWKF,0,1,1,0,55,1,2,1,0,2,2,0,0,0,0,1,2,85.45,4120,1
1708-PBBOA,0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,54.75,1984,0
8782-LKFPK,1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,90.4,3475,0
5522-JBWMO,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,3734,0
3597-MVHJT,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.6,2243,0
9774-NRNAU,1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,0,84.8,1945,0
0224-RLWWD,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.3,6299,0
9967-ATRFS,0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,19.9,3164,0
3951-NJCVI,0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,95.05,3370,0
2977-CEBSX,0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,90.05,4887,0
0177-PXBAT,1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,0,109.9,3188,0
6599-CEBNN,0,0,0,0,34,1,0,1,0,2,0,0,0,0,0,1,1,73.95,2181,1
2519-ERQOJ,1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,54.6,1353,0
5876-QMYLD,0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,20.05,3545,0
2277-AXSDC,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,19.75,5062,0
9442-JTWDL,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,2010,0
0979-PHULV,1,0,1,1,69,1,2,1,0,0,2,0,2,2,0,1,1,99.45,5523,1
3067-SVMTC,0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,0,55.9,3294,0
5495-GPSRW,1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,19.7,3581,0
7606-BPHHN,1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8,862,0
4742-DRORA,1,0,1,1,60,1,2,1,2,0,2,0,2,0,1,1,0,95.4,4792,0
0111-KLBQG,1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,93.95,2469,0
4800-VHZKI,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.9,1492,1
7989-CHGTL,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.6,1486,1
0334-GDDSO,1,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,81.35,1965,1
4163-NCJAK,0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,0,24.45,126,0
5233-AOZUF,0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1765,0
5973-EJGDP,1,0,0,0,51,1,2,1,0,2,2,2,0,0,0,1,2,87.35,3795,0
1996-DBMUS,0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.65,3070,0
7916-VCCPB,0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25,364,0
4686-GEFRM,1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,0,98.7,5414,0
5249-QYHEX,0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,24.8,53,0
0578-SKVMF,0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,0,2,83.3,1406,1
5564-NEMQO,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,75.3,5769,1
2233-FAGXV,0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,24.3,584,0
5605-IYGFG,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.85,4328,0
7663-ZTEGJ,1,0,0,1,29,1,2,1,0,2,2,2,0,2,1,0,1,100.55,2446,0
3935-TBRZZ,1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,3,25.7,214,0
8111-BKVDS,0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,40.7,3805,0
2055-SIFSS,0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,0,51.65,2450,0
2806-MLNTI,1,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,0,105.1,4477,0
8734-DKSTZ,0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,2,85.95,6237,0
4360-PNRQB,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,0,75.6,720,0
6152-ONASV,0,0,1,0,68,1,2,0,2,0,0,2,0,0,1,0,0,58.25,3399,0
9063-ZGTUY,0,0,1,1,61,1,0,2,1,1,1,1,1,1,0,1,3,19.4,340,1
7781-HVGMK,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.2,4044,0
2181-UAESM,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,2,53.45,353,0
2957-LOLHO,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.4,4345,1
6048-NJXHX,1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,2,19.75,6319,0
2320-SLKMB,0,0,0,0,26,0,1,0,0,0,2,2,2,0,0,1,1,44.45,343,0
4980-URKXC,1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,20.85,5624,0
4376-KFVRS,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05,6196,0
5886-VLQVU,1,0,1,0,35,1,2,1,0,0,0,2,0,2,0,1,0,89.85,2744,0
3577-AMVUX,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,55.05,4559,0
0771-WLCLA,0,0,1,1,16,1,2,1,2,0,2,2,2,2,0,1,2,112.95,1456,0
5628-RKIFK,0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,101.55,4290,0
0206-TBWLC,0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,3,114.65,4944,0
2937-FTHUR,0,0,0,1,18,1,2,0,2,0,0,0,0,2,0,0,2,64.8,311,0
1910-FMXJM,0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,0,2,80.4,2539,0
7752-XUSCI,0,0,0,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,5156,1
4110-PFEUZ,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.55,5447,1
0732-OCQOC,0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,1,0,25.05,498,0
5168-MSWXT,1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,5819,0
1090-ESELR,1,0,1,1,72,1,0,1,2,2,0,2,2,2,2,0,0,105.5,5832,0
8592-PLTMQ,0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,0,3,24.7,1119,0
5760-WRAHC,0,1,0,0,22,1,0,0,2,0,2,2,0,2,0,1,3,69.75,981,0
8847-GEOOQ,1,0,1,0,60,0,1,0,0,2,2,2,2,2,0,1,0,60.2,3105,0
0256-LTHVJ,0,0,1,1,28,1,0,1,0,0,0,0,0,2,0,1,2,81.05,1859,1
4785-FCIFB,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,3,24.4,769,0
8313-NDOIA,0,0,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.15,2139,0
5149-CUZUJ,1,0,1,1,28,1,0,1,0,2,2,2,2,0,1,0,0,92.9,2403,0
0942-KOWSM,0,0,1,1,30,1,0,0,0,2,2,2,2,2,2,0,0,80.8,2004,0
4237-CLSMM,1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,3254,0
1452-VOQCH,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,5768,0
4719-UMSIY,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.65,6,0
6614-VBEGU,0,0,1,0,24,1,0,0,0,2,0,0,2,2,0,1,0,69.45,1076,0
0880-TKATG,1,0,1,1,4,1,2,1,0,0,2,0,2,2,0,0,2,101.15,3297,1
3811-VBYBZ,1,0,0,0,7,1,2,1,0,2,0,0,2,2,0,1,2,99.8,5337,1
1480-BKXGA,1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.05,6181,0
2996-XAUVF,1,0,0,0,70,0,1,0,0,0,0,2,0,2,2,1,3,40.05,2425,0
9076-AXYIK,1,1,1,0,64,1,2,1,0,0,2,2,2,2,2,0,2,102.1,5228,0
5968-XQIVE,1,0,1,1,72,1,2,1,0,2,0,0,2,0,1,1,2,89.7,5256,0
8896-RAZCR,0,0,0,1,44,1,0,2,1,1,1,1,1,1,2,0,3,19.9,6263,0
4640-UHDOS,0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,0,2,55.95,5689,1
4933-IKULF,0,1,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,20.65,2867,0
3583-EKAPL,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.0,4558,1
1304-BCCFO,1,0,1,0,9,1,0,0,0,0,2,0,2,2,0,1,3,70.05,4670,0
4104-PVRPS,1,0,1,0,24,1,0,0,2,0,0,2,0,0,0,0,3,53.6,578,0
9399-APLBT,0,0,1,1,1,1,0,1,0,2,0,0,0,0,0,1,2,74.7,5723,1
2359-KMGLI,1,0,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.25,1432,1
3780-DDGSE,1,1,1,1,35,1,0,0,0,2,0,2,2,2,0,1,2,76.05,2386,0
4431-EDMIQ,0,0,1,1,7,1,0,0,2,2,2,2,2,0,0,1,2,75.7,4597,0
0306-JAELE,1,0,0,0,5,1,0,1,0,0,0,2,2,2,0,1,2,96.1,3856,1
6227-HWPWX,0,0,0,1,15,1,0,1,0,0,0,0,0,0,0,0,0,69.0,6520,1
0486-LGCCH,1,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,3,19.65,1887,0
0447-BEMNG,0,0,1,0,48,0,1,0,2,0,2,0,0,2,0,1,0,45.3,1763,1
4612-SSVHJ,0,1,0,0,20,1,0,1,0,0,0,0,0,2,0,1,2,81.45,1156,0
5168-MQQCA,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,0,108.5,6026,0
5949-XIKAE,0,0,1,1,8,1,0,1,0,2,0,0,2,0,0,1,2,83.55,5384,1
7971-HLVXI,1,0,1,1,72,1,2,1,0,0,0,0,0,2,2,1,1,84.5,5005,0
9094-AZPHK,0,0,0,0,15,1,2,1,0,2,0,0,2,2,0,1,2,100.15,763,0
3649-JPUGY,1,0,0,0,72,1,2,0,0,2,2,2,2,2,2,1,0,88.6,5047,0
4472-LVYGI,0,0,1,1,0,0,1,0,2,0,2,2,2,0,2,1,0,52.55,0,0
8372-JUXUI,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.35,5718,1
3552-CTCYF,1,0,1,1,63,1,2,1,0,2,2,0,2,2,2,1,0,104.8,5265,0
6778-YSNIH,0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,1,2,59.0,270,0
0388-EOPEX,0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,1,2,74.4,711,1
5756-OZRIO,1,1,1,0,61,1,2,0,0,2,0,0,0,2,1,0,0,64.05,3347,0
6579-JPICP,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,1614,0
8205-OTCHB,1,0,0,0,22,0,1,0,0,2,2,0,0,2,1,1,0,43.75,6333,1
4134-BSXLX,1,0,1,0,28,1,0,0,2,2,0,2,0,0,0,0,3,60.9,1320,0
0505-SPOOW,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.8,725,0
6235-VDHOM,0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,28.45,568,1
7783-YKGDV,0,0,0,0,12,1,2,1,2,2,2,0,0,2,0,1,0,99.7,436,1
4374-YMUSQ,1,0,0,0,34,1,2,1,2,2,2,2,2,2,1,0,1,116.25,3337,0
4513-CXYIX,0,1,1,0,71,1,2,1,2,0,0,0,0,0,2,1,1,80.7,4688,0
3957-HHLMR,0,0,1,1,70,1,2,0,2,0,0,0,0,2,1,0,0,65.2,3873,0
7803-XOCCZ,0,0,1,1,52,1,0,1,2,0,2,2,0,0,0,1,0,84.05,3681,0
5736-YEJAX,1,0,0,1,69,1,2,0,2,2,2,2,2,0,2,1,1,79.45,4572,0
5609-CEBID,0,1,0,0,20,1,2,1,0,2,2,0,0,2,0,1,2,94.1,1315,1
8981-FJGLA,1,0,0,1,11,1,2,1,0,0,2,0,0,0,0,1,3,78.0,6217,0
7218-HKQFK,1,0,1,0,2,1,0,1,0,0,0,2,2,2,0,1,2,94.2,1155,1
4636-QRJKY,0,0,1,1,6,1,2,1,0,0,0,2,0,0,0,1,2,80.5,4252,1
1135-LMECX,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,1491,0
4332-MUOEZ,1,1,1,1,20,1,0,1,2,0,2,2,0,2,1,0,1,94.3,1372,0
8535-SFUTN,1,0,0,0,61,1,2,1,2,0,2,0,2,2,0,1,2,106.45,5094,0
5956-VKDTT,0,1,1,0,5,1,2,1,0,0,0,0,0,0,0,1,2,74.35,2897,1
8677-HDZEE,0,0,0,0,56,1,2,1,0,2,0,2,2,2,0,1,0,105.45,4852,0
2475-MROZF,1,0,0,0,30,1,2,1,2,2,2,2,0,0,0,1,1,95.0,2464,0
9412-GHEEC,1,0,0,0,40,1,2,1,0,0,2,2,2,2,0,0,0,104.8,3525,1
3482-ABPKK,0,0,0,0,28,1,0,0,2,0,0,2,0,0,1,0,3,54.3,982,0
6705-LXORM,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,70.05,2621,0
0257-ZESQC,0,1,1,0,27,1,0,1,2,0,0,0,0,0,0,1,0,75.2,1527,1
7531-GQHME,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,1,20.05,2296,0
5174-ITUMV,1,0,1,1,67,1,2,1,0,2,2,0,2,2,1,1,2,105.4,5492,0
4109-CYRBD,1,1,1,0,29,1,2,0,0,0,0,0,0,0,0,1,2,51.6,819,0
0913-XWSCN,1,0,1,1,55,1,2,1,0,0,0,0,0,2,0,0,0,85.5,3991,0
6825-UYPFK,0,0,0,0,23,1,2,1,0,0,0,0,0,0,0,0,0,75.6,1280,1
8397-MVTAZ,1,0,1,0,34,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3017,1
0750-EBAIU,1,0,0,0,52,1,0,1,2,0,2,0,2,0,1,0,2,91.25,4006,0
8606-CIQUL,1,1,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,115.75,6170,0
3571-DPYUH,1,0,1,1,58,1,2,1,0,2,0,2,2,0,1,1,1,94.7,4510,0
7601-GNDYK,1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,19.6,5417,0
0356-OBMAC,0,1,0,0,56,1,2,1,0,2,2,2,2,0,2,1,0,99.9,4709,0
8067-NIOYM,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,1,21.1,4150,0
